"Unique ID";"Date Taken (America/New_York)";"Time Taken (America/New_York)";"Time Spent";"Q1 - Which Title Best Fits your Current Role?";"Q2 - Did you switch careers into Data?";"Q3 - Current Yearly Salary (in USD)";"Q4 - What Industry do you work in?";"Q5 - Favorite Programming Language";"Q6 - Happiness with your Current Position Salary";"Q6 - Happiness with Current Position Work/Life Balance";"Q6 - Happiness with Current Position Coworkers";"Q6 - Happiness with Current Position Management";"Q6 - Happiness with Current Position Upward Mobility";"Q6 - Happiness with Current Position Learning New Things";"Q7 - How difficult was it for you to break into Data?";"Q8 - Most important thing in a new job today";"Q9 - Male/Female?";"Q10 - Current Age";"Q11 - Which Country do you live in?";"Q12 - Highest Level of Education";"Q13 - Ethnicity"
"62a40da3cf255543173132e2";"2022-06-10";"23:36:00";"00:02:55";"Data Analyst";"Yes";"41k-65k";"Other";"R";4;6;6;5;5;6;"Neither easy nor difficult";"Remote Work";"Female";34;"United States";"High School";"White or Caucasian"
"62a40dfa5d257a28a30eb110";"2022-06-10";"23:37:00";"00:02:58";"Data Analyst";"Yes";"0-40k";"Other";"Python";4;8;8;8;7;8;"Difficult";"Remote Work";"Male";33;"Other";"Bachelors";"Hispanic or Latino"
"62a410b5cec54911e9cb8262";"2022-06-10";"23:49:00";"00:02:00";"Student/Looking/None";"No";"41k-65k";"Other";"Python";0;4;0;1;4;2;"Very Difficult";"Good Work/Life Balance";"Male";37;"United States";"Bachelors";"White or Caucasian"
"62a41135bc6861bf3177f3d8";"2022-06-10";"23:51:00";"00:01:27";"Data Analyst";"No";"66k-85k";"Other";"Python";5;5;7;6;4;6;"Very Easy";"Better Salary";"Female";54;"United States";"High School";"White or Caucasian"
"62a41964d8c00e9f541b061d";"2022-06-11";"00:26:00";"00:01:49";"Data Analyst";"No";"41k-65k";"Education";"R";4;7;7;7;2;7;"Neither easy nor difficult";"Better Salary";"Female";27;"United States";"Masters";"Hispanic or Latino"
"62a41968f8d5efcc22f8fd44";"2022-06-11";"00:26:00";"00:02:20";"Database Developer";"Yes";"0-40k";"Telecommunication";"SQL";2;3;6;6;3;5;"Difficult";"Better Salary";"Male";24;"United Kingdom";"Bachelors";"White or Caucasian"
"62a41e23bc6861bf3177fffb";"2022-06-11";"00:46:00";"00:01:41";"Data Analyst";"Yes";"0-40k";"Finance";"Python";5;5;5;5;5;10;"Neither easy nor difficult";"Better Salary";"Male";24;"Other";"Bachelors";"White or Caucasian"
"62a421cebc6861bf317803f5";"2022-06-11";"01:02:00";"00:01:29";"Other";"Yes";"0-40k";"Other";"Python";3;4;5;3;2;3;"Neither easy nor difficult";"Better Salary";"Male";27;"Other";"Bachelors";"White or Caucasian"
"62a42243f8d5efcc22f90c55";"2022-06-11";"01:04:00";"00:01:37";"Student/Looking/None";"No";"0-40k";"Other";"Python";0;0;0;0;0;0;"Very Difficult";"Remote Work";"Male";25;"Other";"Bachelors";"Asian or Asian American"
"62a424ccd8c00e9f541b114e";"2022-06-11";"01:14:00";"00:02:47";"Data Analyst";"Yes";"0-40k";"Tech";"Python";1;7;7;7;7;1;"Difficult";"Better Salary";"Female";28;"United Kingdom";"Masters";"Black or African American"
"62a42527b4da29969c6423f7";"2022-06-11";"01:16:00";"00:01:23";"Business Intelligence";"No";"41k-65k";"Education";"Python";3;6;5;5;3;4;"Easy";"Remote Work";"Male";21;"United States";"Bachelors";"Asian or Asian American"
"62a425ec2e54c9003e5467bf";"2022-06-11";"01:19:00";"00:01:15";"Data Analyst";"Yes";"86k-105k";"Healthcare";"Other";4;4;5;5;4;6;"Difficult";"Good Work/Life Balance";"Female";28;"United States";"Bachelors";"White or Caucasian"
"62a427190a77c1a77f67095c";"2022-06-11";"01:24:00";"00:03:20";"Data Analyst";"Yes";"0-40k";"Tech";"Python";3;5;5;5;5;2;"Neither easy nor difficult";"Remote Work";"Male";30;"Other";"Masters";"Black or African American"
"62a429f0f3072dd892636396";"2022-06-11";"01:36:00";"00:02:39";"Data Analyst";"No";"0-40k";"Education";"Python";0;10;0;9;5;10;"Easy";"Remote Work";"Male";24;"Other";"Associates";"Black or African American"
"62a42d6ef8d5efcc22f9178a";"2022-06-11";"01:51:00";"00:02:01";"Data Analyst";"Yes";"0-40k";"Healthcare";"Python";7;4;6;5;6;6;"Difficult";"Remote Work";"Male";26;"India";"Bachelors";"Indian"
"62a43e86f408bae018ee913a";"2022-06-11";"03:04:00";"00:04:03";"Student/Looking/None";"No";"0-40k";"Other";"Python";5;6;6;5;1;3;"Neither easy nor difficult";"Good Work/Life Balance";"Female";92;"India";"Masters";"Asian or Asian American"
"62a43ed4f8d5efcc22f92d0a";"2022-06-11";"03:05:00";"00:02:33";"Data Analyst";"Yes";"0-40k";"Healthcare";"Python";1;8;5;1;7;8;"Neither easy nor difficult";"Remote Work";"Male";28;"Other";"Bachelors";"Black or African American"
"62a43f43f408bae018ee9281";"2022-06-11";"03:07:00";"00:01:34";"Student/Looking/None";"Yes";"0-40k";"Education";"Python";0;1;2;2;1;1;"Neither easy nor difficult";"Better Salary";"Female";24;"India";"Masters";"Asian or Asian American"
"62a440ab575fa3a5ae8a1418";"2022-06-11";"03:13:00";"00:03:39";"Other";"No";"41k-65k";"Healthcare";"Python";7;10;10;10;5;10;"Easy";"Better Salary";"Male";25;"United States";"Masters";"Asian or Asian American"
"62a441e3575fa3a5ae8a1552";"2022-06-11";"03:18:00";"00:04:04";"Data Analyst";"Yes";"41k-65k";"Finance";"Python";4;5;5;5;6;6;"Neither easy nor difficult";"Good Work/Life Balance";"Male";42;"United Kingdom";"Masters";"Black or African American"
"62a446faf8f7561645868c60";"2022-06-11";"03:40:00";"00:01:05";"Data Analyst";"Yes";"0-40k";"Tech";"Python";2;3;3;3;3;3;"Difficult";"Better Salary";"Male";21;"India";"Bachelors";"Asian or Asian American"
"62a448832e54c9003e5491c5";"2022-06-11";"03:47:00";"00:02:36";"Data Analyst";"No";"66k-85k";"Healthcare";"Python";7;8;9;7;7;6;"Easy";"Better Salary";"Male";24;"United States";"Bachelors";"White or Caucasian"
"62a44ae2f8f7561645869335";"2022-06-11";"03:57:00";"00:02:32";"Data Analyst";"Yes";"41k-65k";"Healthcare";"Python";4;7;6;6;6;7;"Neither easy nor difficult";"Better Salary";"Female";26;"United States";"Bachelors";"White or Caucasian"
"62a44bc7bc6861bf31783829";"2022-06-11";"04:01:00";"00:01:16";"Data Analyst";"Yes";"0-40k";"Other";"Python";2;8;8;9;8;10;"Difficult";"Better Salary";"Male";30;"United Kingdom";"Bachelors";"White or Caucasian"
"62a44ea3f408bae018eea62a";"2022-06-11";"04:13:00";"00:05:51";"Data Engineer";"Yes";"86k-105k";"Other";"SQL";6;10;10;10;10;10;"Neither easy nor difficult";"Good Culture";"Male";27;"United States";"Bachelors";"Black or African American"
"62a4514ff408bae018eea94d";"2022-06-11";"04:24:00";"00:02:01";"Data Engineer";"Yes";"0-40k";"Tech";"Python";0;4;1;0;1;3;"Easy";"Better Salary";"Male";28;"India";"Bachelors";"Asian or Asian American"
"62a45a140a77c1a77f67469d";"2022-06-11";"05:02:00";"00:02:27";"Data Analyst";"No";"66k-85k";"Real Estate";"SQL";6;8;7;7;5;6;"Easy";"Better Salary";"Female";29;"United Kingdom";"Bachelors";"White or Caucasian"
"62a45c8bf3072dd89263a493";"2022-06-11";"05:12:00";"00:02:43";"Data Analyst";"No";"0-40k";"Other";"Python";0;0;0;0;0;0;"Easy";"Good Work/Life Balance";"Female";26;"India";"Bachelors";"Asian or Asian American"
"62a45f8c0f8c8599d5b09d40";"2022-06-11";"05:25:00";"00:02:47";"Data Engineer";"Yes";"0-40k";"Finance";"Python";3;3;3;3;3;4;"Neither easy nor difficult";"Remote Work";"Male";29;"Other";"Bachelors";"Black or African American"
"62a4604d0a77c1a77f674e29";"2022-06-11";"05:28:00";"00:01:51";"Data Analyst";"No";"66k-85k";"Finance";"none";3;5;7;2;5;7;"Easy";"Remote Work";"Male";60;"United Kingdom";"Masters";"White or Caucasian"
"62a46a66f8d5efcc22f95a7a";"2022-06-11";"06:11:00";"00:01:55";"Data Analyst";"Yes";"0-40k";"Healthcare";"Python";5;8;8;5;5;6;"Neither easy nor difficult";"Better Salary";"Male";25;"Other";"Bachelors";"Black or African American"
"62a46ad7d8c00e9f541b664a";"2022-06-11";"06:13:00";"00:03:13";"Data Analyst";"No";"0-40k";"Construction";"R";0;0;1;3;2;1;"Neither easy nor difficult";"Good Work/Life Balance";"Female";37;"Other";"Masters";"Black or African American"
"62a46dbecf25554317319e48";"2022-06-11";"06:26:00";"00:01:31";"Data Analyst";"Yes";"66k-85k";"Finance";"Python";6;8;3;4;5;1;"Neither easy nor difficult";"Better Salary";"Female";30;"Canada";"Bachelors";"Asian or Asian American"
"62a475dcf408bae018eed15c";"2022-06-11";"07:00:00";"00:04:48";"Data Analyst";"Yes";"0-40k";"Healthcare";"Python";0;1;2;1;0;3;"Neither easy nor difficult";"Better Salary";"Female";27;"Other";"Masters";"Black or African American"
"62a477f0b4da29969c64892f";"2022-06-11";"07:09:00";"00:01:04";"Data Scientist";"Yes";"225k+";"Tech";"R";5;6;5;5;6;6;"Difficult";"Other";"Male";31;"United States";"PhD";"White or Caucasian"
"62a47947cec54911e9cbf6b2";"2022-06-11";"07:15:00";"00:02:11";"Student/Looking/None";"No";"0-40k";"Student";"R";10;10;10;10;10;10;"Neither easy nor difficult";"Good Work/Life Balance";"Male";24;"United Kingdom";"Masters";"Asian or Asian American"
"62a47c587dc029e2d66d9782";"2022-06-11";"07:28:00";"00:03:11";"Data Analyst";"No";"0-40k";"Finance";"Other";0;6;6;6;5;6;"Neither easy nor difficult";"Better Salary";"Female";20;"United States";"Bachelors";"Black or African American"
"62a47e3ef3072dd89263c8c0";"2022-06-11";"07:36:00";"00:02:30";"Other";"No";"0-40k";"Tech";"R";2;1;4;1;1;1;"Easy";"Good Work/Life Balance";"Male";24;"India";"Bachelors";"Asian or Asian American"
"62a47e812e54c9003e54d789";"2022-06-11";"07:37:00";"00:01:32";"Student/Looking/None";"Yes";"0-40k";"Other";"R";3;6;7;6;4;4;"Neither easy nor difficult";"Good Work/Life Balance";"Male";24;"Other";"Bachelors";"White or Caucasian"
"62a47ea87dc029e2d66d9b60";"2022-06-11";"07:38:00";"00:01:30";"Student/Looking/None";"No";"0-40k";"Other";"R";0;1;3;0;0;0;"Neither easy nor difficult";"Good Work/Life Balance";"Male";41;"Other";"Bachelors";"Hispanic or Latino"
"62a47f1e0a77c1a77f677174";"2022-06-11";"07:40:00";"00:02:12";"Data Analyst";"Yes";"86k-105k";"Tech";"R";8;8;8;8;8;8;"Difficult";"Better Salary";"Male";41;"United States";"Bachelors";"White or Caucasian"
"62a48566b4da29969c64995a";"2022-06-11";"08:07:00";"00:01:52";"Manager";"No";"150k-225k";"Other";"Python";9;8;9;10;8;10;"Neither easy nor difficult";"Good Culture";"Male";43;"United States";"Bachelors";"White or Caucasian"
"62a48612d8c00e9f541b86b8";"2022-06-11";"08:09:00";"00:01:53";"Data Analyst";"No";"66k-85k";"Healthcare";"Python";7;7;8;4;6;9;"Easy";"Remote Work";"Female";38;"United States";"Bachelors";"White or Caucasian"
"62a487167dc029e2d66da73e";"2022-06-11";"08:14:00";"00:01:53";"Data Analyst";"Yes";"0-40k";"Other";"Python";5;5;5;5;5;6;"Neither easy nor difficult";"Better Salary";"Female";28;"Other";"Bachelors";"Asian or Asian American"
"62a488197dc029e2d66da8a1";"2022-06-11";"08:18:00";"00:01:30";"Data Analyst";"Yes";"86k-105k";"Healthcare";"Python";10;8;6;10;7;5;"Neither easy nor difficult";"Good Culture";"Female";31;"Other";"Bachelors";"Hispanic or Latino"
"62a48c4c24a262602739e141";"2022-06-11";"08:36:00";"00:01:31";"Data Analyst";"Yes";"86k-105k";"Other";"Other";8;7;8;6;7;8;"Difficult";"Good Work/Life Balance";"Female";28;"United States";"Masters";"White or Caucasian"
"62a48cbdf408bae018eeeccf";"2022-06-11";"08:38:00";"00:00:55";"Data Analyst";"No";"41k-65k";"Healthcare";"C/C++";7;8;9;9;4;9;"Easy";"Remote Work";"Male";23;"United States";"Masters";"Asian or Asian American"
"62a48d4df8d5efcc22f98308";"2022-06-11";"08:40:00";"00:01:47";"Data Analyst";"No";"41k-65k";"Other";"Python";5;5;4;5;6;6;"Neither easy nor difficult";"Better Salary";"Male";25;"United Kingdom";"Bachelors";"Black or African American"
"62a48d562e54c9003e54ea2b";"2022-06-11";"08:40:00";"00:01:22";"Other";"No";"0-40k";"Tech";"R";2;5;2;8;9;10;"Difficult";"Remote Work";"Male";26;"Other";"Masters";"White or Caucasian"
"62a48da6b4da29969c64a3a5";"2022-06-11";"08:42:00";"00:00:47";"Data Scientist";"Yes";"125k-150k";"Finance";"Python";9;4;8;7;5;6;"Difficult";"Good Work/Life Balance";"Male";35;"United States";"Bachelors";"White or Caucasian"
"62a49012f408bae018eef16d";"2022-06-11";"08:52:00";"00:01:43";"Data Analyst";"Yes";"106k-125k";"Other";"R";8;9;9;7;8;8;"Neither easy nor difficult";"Remote Work";"Male";30;"Other";"Masters";"White or Caucasian"
"62a4926ef408bae018eef4ee";"2022-06-11";"09:02:00";"00:02:06";"Data Analyst";"Yes";"0-40k";"Telecommunication";"Python";0;8;5;5;2;2;"Easy";"Better Salary";"Male";28;"Other";"Bachelors";"Hispanic or Latino"
"62a495d724a262602739ee07";"2022-06-11";"09:17:00";"00:02:01";"Student/Looking/None";"No";"0-40k";"Tech";"Python";0;2;3;3;2;3;"Easy";"Good Work/Life Balance";"Female";24;"Other";"Bachelors";"Black or African American"
"62a49b3cb4da29969c64b5dc";"2022-06-11";"09:40:00";"00:04:32";"Data Analyst";"Yes";"41k-65k";"Tech";"Python";8;10;7;5;6;5;"Neither easy nor difficult";"Good Culture";"Female";34;"United States";"Bachelors";"White or Caucasian"
"62a49e087dc029e2d66dc57e";"2022-06-11";"09:52:00";"00:01:52";"Data Analyst";"Yes";"41k-65k";"Tech";"Python";3;5;4;5;3;6;"Neither easy nor difficult";"Good Work/Life Balance";"Female";31;"Other";"Masters";"White or Caucasian"
"62a49e47b4da29969c64b9f9";"2022-06-11";"09:53:00";"00:01:06";"Data Analyst";"Yes";"0-40k";"Tech";"Python";0;0;0;0;0;0;"Difficult";"Good Work/Life Balance";"Male";30;"United Kingdom";"Masters";"Asian or Asian American"
"62a49e5f24a262602739f9af";"2022-06-11";"09:53:00";"00:01:28";"Data Engineer";"Yes";"86k-105k";"Other";"JavaScript";4;4;1;6;1;5;"Difficult";"Better Salary";"Male";40;"United Kingdom";"Bachelors";"White or Caucasian"
"62a49fe7b4da29969c64bbe1";"2022-06-11";"10:00:00";"00:02:02";"Data Analyst";"No";"41k-65k";"Other";"R";4;10;10;10;8;6;"Very Difficult";"Better Salary";"Male";26;"United States";"Bachelors";"Hispanic or Latino"
"62a4a3d4f8d5efcc22f9a051";"2022-06-11";"10:16:00";"00:01:00";"Data Analyst";"No";"125k-150k";"Healthcare";"R";9;9;6;6;6;7;"Neither easy nor difficult";"Good Culture";"Male";25;"United States";"Bachelors";"White or Caucasian"
"62a4abb30f8c8599d5b0fc24";"2022-06-11";"10:50:00";"00:03:12";"Data Analyst";"No";"41k-65k";"Finance";"R";7;9;8;6;6;9;"Neither easy nor difficult";"Good Culture";"Male";26;"United States";"Masters";"Black or African American"
"62a4afd87dc029e2d66ddb24";"2022-06-11";"11:08:00";"00:01:43";"Data Scientist";"No";"0-40k";"Finance";"Python";7;7;8;6;6;4;"Neither easy nor difficult";"Good Work/Life Balance";"Male";26;"India";"Masters";"Indian"
"62a4b085cec54911e9cc3afe";"2022-06-11";"11:11:00";"00:02:44";"Other";"Yes";"0-40k";"Finance";"Python";3;2;4;2;2;3;"Difficult";"Better Salary";"Male";23;"India";"Masters";"Asian or Asian American"
"62a4b23f5d257a28a30f6b8c";"2022-06-11";"11:18:00";"00:00:56";"Data Engineer";"Yes";"106k-125k";"Tech";"Python";4;4;4;4;5;6;"Neither easy nor difficult";"Good Work/Life Balance";"Male";25;"India";"Masters";"Asian or Asian American"
"62a4b29a5d257a28a30f6c63";"2022-06-11";"11:19:00";"00:01:11";"Data Analyst";"Yes";"41k-65k";"Healthcare";"R";4;5;6;6;5;6;"Neither easy nor difficult";"Better Salary";"Female";33;"United States";"High School";"White or Caucasian"
"62a4b2e5f8f75616458712af";"2022-06-11";"11:21:00";"00:02:02";"Data Analyst";"No";"0-40k";"Other";"SQL";6;3;3;6;6;4;"Very Easy";"Learning opportunity";"Male";33;"India";"Bachelors";"Asian or Asian American"
"62a4b6c30a77c1a77f67b54c";"2022-06-11";"11:37:00";"00:01:13";"Data Analyst";"Yes";"86k-105k";"Healthcare";"R";7;8;7;8;3;4;"Easy";"Good Culture";"Male";27;"United States";"Bachelors";"White or Caucasian"
"62a4bf07b4da29969c64e4f8";"2022-06-11";"12:12:00";"00:01:59";"Data Analyst";"Yes";"106k-125k";"Tech";"Python";9;9;9;8;8;9;"Difficult";"Remote Work";"Female";28;"United States";"Masters";"Hispanic or Latino"
"62a4bf3a0a77c1a77f67bef2";"2022-06-11";"12:13:00";"00:03:18";"Data Analyst";"Yes";"66k-85k";"Tech";"Python";5;6;7;6;6;7;"Very Easy";"Better Salary";"Male";32;"United States";"Bachelors";"Hispanic or Latino"
"62a4c49a575fa3a5ae8aadf4";"2022-06-11";"12:36:00";"00:01:24";"Data Analyst";"Yes";"0-40k";"Tech";"Python";2;6;3;6;6;7;"Neither easy nor difficult";"Better Salary";"Male";35;"India";"Masters";"Asian or Asian American"
"62a4c57af3072dd8926421ac";"2022-06-11";"12:40:00";"00:01:49";"Data Analyst";"Yes";"86k-105k";"Real Estate";"Python";8;9;10;10;9;10;"Neither easy nor difficult";"Good Culture";"Male";34;"United States";"Masters";"Hispanic or Latino"
"62a4c6060a77c1a77f67c772";"2022-06-11";"12:42:00";"00:01:39";"Data Analyst";"No";"41k-65k";"Other";"Python";9;8;3;5;2;4;"Easy";"Better Salary";"Male";27;"Other";"Masters";"White or Caucasian"
"62a4c7d0f8f7561645872912";"2022-06-11";"12:50:00";"00:02:30";"Other";"Yes";"66k-85k";"Education";"R";4;5;5;3;3;4;"Easy";"Good Culture";"Female";30;"United States";"Masters";"White or Caucasian"
"62a4cdfad8c00e9f541bdc6b";"2022-06-11";"13:16:00";"00:02:06";"Data Analyst";"No";"66k-85k";"Other";"Python";8;9;9;9;9;10;"Neither easy nor difficult";"Better Salary";"Male";34;"United States";"Masters";"White or Caucasian"
"62a4ce2bbae91e4b8b84f3db";"2022-06-11";"13:17:00";"00:02:20";"Data Analyst";"No";"41k-65k";"Other";"Python";3;10;6;5;7;8;"Neither easy nor difficult";"Remote Work";"Female";22;"United States";"Bachelors";"White or Caucasian"
"62a4cffeb4da29969c64f6a1";"2022-06-11";"13:25:00";"00:01:02";"Data Analyst";"Yes";"0-40k";"Finance";"Python";2;2;5;5;2;3;"Very Difficult";"Good Work/Life Balance";"Female";33;"India";"Masters";"Asian or Asian American"
"62a4d08bf3072dd892642d2c";"2022-06-11";"13:27:00";"00:01:53";"Data Analyst";"No";"0-40k";"Finance";"Python";8;9;9;9;9;9;"Neither easy nor difficult";"Better Salary";"Female";26;"India";"Masters";"Asian or Asian American"
"62a4d13bbae91e4b8b84f89b";"2022-06-11";"13:30:00";"00:01:36";"Data Engineer";"Yes";"0-40k";"Tech";"Python";0;5;8;6;5;7;"Neither easy nor difficult";"Better Salary";"Male";28;"Other";"Bachelors";"Hispanic or Latino"
"62a4d74c5d257a28a30f97fc";"2022-06-11";"13:56:00";"00:05:32";"Other";"No";"0-40k";"Other";"Python";2;2;7;4;8;1;"Difficult";"Remote Work";"Male";42;"United Kingdom";"Bachelors";"Other"
"62a4d7f6bae91e4b8b84ffed";"2022-06-11";"13:59:00";"00:02:06";"Data Analyst";"No";"0-40k";"Other";"R";4;10;2;3;2;3;"Neither easy nor difficult";"Better Salary";"Male";30;"Other";"Masters";"Other"
"62a4d9d4bae91e4b8b8501f1";"2022-06-11";"14:07:00";"00:01:22";"Data Scientist";"Yes";"106k-125k";"Tech";"SQL";10;9;8;8;9;10;"Difficult";"Better Salary";"Male";25;"United States";"Associates";"White or Caucasian"
"62a4dd63f408bae018ef4e51";"2022-06-11";"14:22:00";"00:01:00";"Data Analyst";"Yes";"41k-65k";"Construction";"Python";4;6;6;6;5;7;"Easy";"Better Salary";"Male";32;"United States";"Bachelors";"Black or African American"
"62a4e34d7dc029e2d66e10b9";"2022-06-11";"14:47:00";"00:01:56";"Data Analyst";"No";"0-40k";"Tech";"Python";3;4;5;5;6;6;"Neither easy nor difficult";"Better Salary";"Male";31;"Other";"Masters";"Asian or Asian American"
"62a4e4c90f8c8599d5b13d8f";"2022-06-11";"14:54:00";"10:34:43";"Data Analyst";"Yes";"150k-225k";"Education";"Python";8;7;5;4;7;7;"Easy";"Remote Work";"Male";30;"Other";"High School";"White or Caucasian"
"62a4e5aed8c00e9f541bf48c";"2022-06-11";"14:57:00";"00:02:26";"Student/Looking/None";"Yes";"0-40k";"Other";"Python";0;6;6;2;0;3;"Neither easy nor difficult";"Better Salary";"Male";23;"Canada";"Bachelors";"Asian or Asian American"
"62a4f6eef3072dd892645775";"2022-06-11";"16:11:00";"00:02:17";"Manager";"No";"66k-85k";"Education";"R";7;7;6;7;6;6;"Easy";"Remote Work";"Female";31;"United Kingdom";"Bachelors";"White or Caucasian"
"62a4fe370f8c8599d5b158c4";"2022-06-11";"16:42:00";"00:02:40";"Data Analyst";"No";"41k-65k";"Other";"Python";7;5;9;9;4;9;"Neither easy nor difficult";"Good Work/Life Balance";"Female";29;"Other";"Masters";"Black or African American"
"62a5008c5d257a28a30fbde5";"2022-06-11";"16:52:00";"00:02:38";"Data Analyst";"Yes";"0-40k";"Tech";"Python";5;4;4;5;7;10;"Neither easy nor difficult";"Remote Work";"Male";24;"Other";"Bachelors";"Black or African American"
"62a5038acec54911e9cc9526";"2022-06-11";"17:05:00";"00:02:38";"Data Analyst";"No";"41k-65k";"Other";"Python";2;7;6;5;6;4;"Neither easy nor difficult";"Better Salary";"Male";36;"United States";"Masters";"Asian or Asian American"
"62a50775f8f756164587677b";"2022-06-11";"17:21:00";"00:02:29";"Data Analyst";"Yes";"41k-65k";"Real Estate";"R";4;6;6;6;6;6;"Difficult";"Remote Work";"Female";32;"United States";"Masters";"White or Caucasian"
"62a50eddf8d5efcc22fa1a4e";"2022-06-11";"17:53:00";"00:03:55";"Data Analyst";"Yes";"86k-105k";"Healthcare";"Python";8;9;7;7;7;9;"Difficult";"Remote Work";"Female";36;"United States";"Bachelors";"White or Caucasian"
"62a511acbc6861bf3179178a";"2022-06-11";"18:05:00";"00:01:53";"Data Engineer";"No";"106k-125k";"Healthcare";"SQL";8;6;5;2;3;2;"Easy";"Better Salary";"Male";30;"United States";"Bachelors";"White or Caucasian"
"62a5177d18134ddc75d0e9d8";"2022-06-11";"18:30:00";"00:05:09";"Student/Looking/None";"Yes";"0-40k";"Other";"R";0;2;2;3;3;4;"Neither easy nor difficult";"Good Work/Life Balance";"Male";42;"Other";"Masters";"Black or African American"
"62a51aaacec54911e9cca93b";"2022-06-11";"18:43:00";"00:03:26";"Data Analyst";"Yes";"86k-105k";"Healthcare";"Other";6;6;6;5;4;4;"Easy";"Remote Work";"Male";53;"Other";"PhD";"White or Caucasian"
"62a51dc6575fa3a5ae8b09f3";"2022-06-11";"18:57:00";"00:03:17";"Data Analyst";"No";"0-40k";"Finance";"Python";1;7;4;10;10;10;"Neither easy nor difficult";"Better Salary";"Male";25;"Other";"High School";"Indian"
"62a51fe0575fa3a5ae8b0c06";"2022-06-11";"19:06:00";"00:02:21";"Data Analyst";"No";"0-40k";"Healthcare";"Python";1;5;4;6;5;6;"Neither easy nor difficult";"Better Salary";"Male";23;"Other";"Bachelors";"White or Caucasian"
"62a525aff8f75616458784dd";"2022-06-11";"19:30:00";"00:03:25";"Data Analyst";"Yes";"0-40k";"Agriculture";"Python";2;1;3;3;3;4;"Difficult";"Better Salary";"Male";36;"Other";"Bachelors";"Other"
"62a52725d8c00e9f541c3b4a";"2022-06-11";"19:37:00";"00:01:23";"Data Analyst";"No";"86k-105k";"Finance";"Python";3;6;4;2;2;3;"Difficult";"Other";"Male";25;"United States";"Masters";"Hispanic or Latino"
"62a5390cb4da29969c655ccc";"2022-06-11";"20:53:00";"00:03:19";"Data Engineer";"Yes";"41k-65k";"Tech";"Python";4;4;3;4;4;5;"Neither easy nor difficult";"Remote Work";"Female";35;"United Kingdom";"Masters";"Asian or Asian American"
"62a53bc0bc6861bf31793947";"2022-06-11";"21:05:00";"00:01:19";"Data Analyst";"Yes";"66k-85k";"Other";"R";3;4;4;5;4;4;"Very Easy";"Better Salary";"Male";26;"United States";"Bachelors";"White or Caucasian"
"62a53c84f3072dd8926495c9";"2022-06-11";"21:08:00";"00:01:07";"Student/Looking/None";"No";"0-40k";"Tech";"Python";2;7;9;7;3;3;"Difficult";"Remote Work";"Male";22;"United States";"Bachelors";"White or Caucasian"
"62a54bccf3072dd89264a13b";"2022-06-11";"22:13:00";"00:01:43";"Data Scientist";"Yes";"86k-105k";"Other";"Python";6;8;10;9;6;8;"Neither easy nor difficult";"Better Salary";"Male";30;"Canada";"Masters";"Asian or Asian American"
"62a54f20d8c00e9f541c5cfa";"2022-06-11";"22:27:00";"00:02:37";"Data Analyst";"Yes";"66k-85k";"Other";"Python";2;8;6;1;8;10;"Neither easy nor difficult";"Better Salary";"Male";36;"United States";"Masters";"White or Caucasian"
"62a552e1cf2555431732922d";"2022-06-11";"22:43:00";"00:02:25";"Data Analyst";"Yes";"66k-85k";"Healthcare";"R";4;4;5;5;4;6;"Neither easy nor difficult";"Other";"Female";30;"United States";"Masters";"White or Caucasian"
"62a557d10f8c8599d5b1a81c";"2022-06-11";"23:04:00";"00:01:35";"Data Scientist";"Yes";"106k-125k";"Finance";"Python";9;8;10;10;10;10;"Difficult";"Remote Work";"Male";29;"United States";"Bachelors";"Asian or Asian American"
"62a55b05f8d5efcc22fa5b65";"2022-06-11";"23:18:00";"00:04:47";"Data Analyst";"Yes";"66k-85k";"Other";"R";8;10;10;7;8;5;"Difficult";"Other";"Male";30;"United States";"Masters";"White or Caucasian"
"62a55fe1f8d5efcc22fa5fe4";"2022-06-11";"23:39:00";"00:01:03";"Data Engineer";"No";"41k-65k";"Finance";"Python";0;6;6;6;6;6;"Very Easy";"Better Salary";"Male";24;"United States";"Bachelors";"Black or African American"
"62a56bc67dc029e2d66e86c0";"2022-06-12";"00:29:00";"00:01:37";"Data Engineer";"Yes";"225k+";"Tech";"SQL";3;3;4;4;3;5;"Neither easy nor difficult";"Better Salary";"Male";33;"United States";"Bachelors";"Asian or Asian American"
"62a57116f408bae018efd56a";"2022-06-12";"00:52:00";"00:01:37";"Data Analyst";"No";"106k-125k";"Other";"Python";10;10;10;10;10;6;"Easy";"Better Salary";"Female";42;"United States";"Bachelors";"White or Caucasian"
"62a57263cec54911e9ccf648";"2022-06-12";"00:58:00";"00:01:54";"Data Analyst";"Yes";"41k-65k";"Healthcare";"Python";1;10;10;8;10;3;"Neither easy nor difficult";"Better Salary";"Female";36;"United States";"Bachelors";"White or Caucasian"
"62a574b3b4da29969c658eb4";"2022-06-12";"01:08:00";"00:01:43";"Data Analyst";"Yes";"41k-65k";"Other";"Python";2;3;7;6;5;6;"Neither easy nor difficult";"Better Salary";"Male";27;"United States";"Bachelors";"White or Caucasian"
"62a58b267dc029e2d66ea3f8";"2022-06-12";"02:43:00";"00:01:35";"Data Analyst";"No";"0-40k";"Tech";"Python";8;7;8;7;7;9;"Easy";"Learning opportunity";"Female";21;"India";"Bachelors";"Asian or Asian American"
